Salary (USD),Job title_Bin,Industry,Country,Race_Bin,Age,Gender_Bin,Highest level of education completed,Experience
170000.0,Non-Managerial Employee,tech,USA,Mixed Race,25-34,Man,College degree,2
44580.3496,Non-Managerial Employee,tech,Netherlands,White,25-34,Man,High School,5
39500.0,Non-Managerial Employee,finance,USA,White,45-54,Woman,College degree,11
122320.0,Non-Managerial Employee,manufacturing,USA,Asian or Asian American,25-34,Man,Master's degree,5
21000.0,Management,finance,USA,Black or African American,18-24,Man,College degree,2
55000.0,Non-Managerial Employee,manufacturing,USA,White,35-44,Man,College degree,11
43000.0,Non-Managerial Employee,business,USA,White,18-24,Man,College degree,2
192000.0,Non-Managerial Employee,business,USA,White,25-34,Man,Some college,8
80000.0,Non-Managerial Employee,"education,science",USA,Mixed Race,35-44,Man,PhD,11
35000.0,Non-Managerial Employee,business,USA,White,18-24,Other,Some college,2
136700.0,Management,finance,USA,Asian or Asian American,25-34,Man,Master's degree,5
57000.0,Non-Managerial Employee,business,Australia,White,25-34,Woman,Master's degree,8
57000.0,Non-Managerial Employee,business,USA,White,18-24,Woman,College degree,2
57000.0,Non-Managerial Employee,education,USA,White,35-44,Man,PhD,8
88000.0,Management,manufacturing,USA,White,45-54,Woman,College degree,11
132000.0,Management,healthcare,USA,White,35-44,Man,College degree,21
45625.17394,Non-Managerial Employee,property,Canada,Asian or Asian American,25-34,Woman,College degree,5
48378.417195,Non-Managerial Employee,manufacturing,Canada,White,25-34,Man,College degree,2
95000.0,Non-Managerial Employee,tech,USA,White,25-34,Man,Some college,5
115000.0,Non-Managerial Employee,business,USA,White,35-44,Woman,College degree,11
111000.0,Director,nonprofit,USA,White,35-44,Woman,Master's degree,11
160000.0,Non-Managerial Employee,manufacturing,USA,White,35-44,Woman,College degree,11
150000.0,Non-Managerial Employee,tech,USA,White,25-34,Man,Master's degree,8
97000.0,Non-Managerial Employee,finance,USA,White,35-44,Woman,College degree,11
63000.0,Director,education,USA,White,35-44,Woman,PhD,8
57084.594,Non-Managerial Employee,manufacturing,Ireland,White,18-24,Man,Master's degree,0
184000.0,Management,service,USA,White,35-44,Woman,College degree,11
51600.0,Non-Managerial Employee,business,USA,White,25-34,Man,Some college,5
105000.0,Non-Managerial Employee,manufacturing,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,5
154000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,5
119000.0,Management,finance,USA,White,45-54,Woman,College degree,11
33280.0,Non-Managerial Employee,"tech,business",USA,Asian or Asian American,25-34,Man,College degree,5
53500.0,Management,business,USA,White,18-24,Woman,College degree,2
43618.0,Non-Managerial Employee,government,USA,White,35-44,Woman,College degree,21
72500.0,Management,education,USA,Black or African American,45-54,Man,College degree,21
136000.0,Non-Managerial Employee,tech,USA,Mixed Race,35-44,Woman,Master's degree,11
125000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,11
183000.0,Non-Managerial Employee,manufacturing,USA,White,55-64,Man,College degree,31
63500.0,Non-Managerial Employee,nonprofit,USA,White,25-34,Woman,College degree,5
70100.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,College degree,8
137500.0,Non-Managerial Employee,business,USA,White,35-44,Woman,College degree,11
46000.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",35-44,Woman,College degree,11
77000.0,Non-Managerial Employee,manufacturing,USA,Asian or Asian American,25-34,Woman,College degree,5
100800.0,Director,education,USA,White,35-44,Woman,PhD,11
53884.903705000004,Non-Managerial Employee,agriculture,Canada,White,35-44,Woman,College degree,2
44000.0,Non-Managerial Employee,tech,USA,"Hispanic, Latino, or Spanish origin",35-44,Man,Some college,8
47760.0,Management,healthcare,USA,White,35-44,Woman,College degree,11
58400.0,Management,service,USA,Asian or Asian American,18-24,Other,College degree,2
110000.0,Non-Managerial Employee,business,USA,White,45-54,Woman,Master's degree,11
53491.58324,Non-Managerial Employee,healthcare,Canada,White,25-34,Woman,College degree,11
53491.58324,Non-Managerial Employee,healthcare,Canada,White,25-34,Woman,College degree,11
95000.0,Non-Managerial Employee,manufacturing,USA,Asian or Asian American,25-34,Man,College degree,8
156000.0,Non-Managerial Employee,finance,USA,White,55-64,Woman,College degree,31
62000.0,Non-Managerial Employee,property,USA,White,35-44,Woman,College degree,11
35000.0,Non-Managerial Employee,"education,science",USA,White,55-64,Woman,Master's degree,31
133728.9581,Non-Managerial Employee,property,Canada,White,35-44,Man,College degree,11
81455.0,Non-Managerial Employee,government,USA,"Hispanic, Latino, or Spanish origin",55-64,Woman,Master's degree,21
64501.78956,Non-Managerial Employee,business,Australia,"Hispanic, Latino, or Spanish origin",35-44,Woman,Master's degree,11
31800.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,2
50000.0,Non-Managerial Employee,"tech,business",USA,White,45-54,Woman,College degree,11
141100.0,Non-Managerial Employee,tech,USA,Asian or Asian American,45-54,Woman,College degree,21
99082.035,Non-Managerial Employee,service,UK,White,25-34,Woman,College degree,0
135000.0,Non-Managerial Employee,business,USA,White,35-44,Woman,College degree,11
100000.0,Non-Managerial Employee,healthcare,USA,Asian or Asian American,35-44,Woman,College degree,8
51131.66045,Non-Managerial Employee,tech,Canada,White,18-24,Man,College degree,2
196000.0,Director,manufacturing,USA,White,35-44,Woman,College degree,21
87802.0,Non-Managerial Employee,business,USA,White,35-44,Woman,College degree,11
110000.0,Management,manufacturing,USA,White,55-64,Woman,College degree,31
58900.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,21
48000.0,Non-Managerial Employee,nonprofit,USA,Mixed Race,25-34,Man,College degree,2
46097.158498000004,Non-Managerial Employee,tech,Canada,White,45-54,Woman,College degree,8
46238.283,Non-Managerial Employee,agriculture,UK,White,35-44,Woman,Master's degree,11
65000.0,Management,business,USA,White,25-34,Woman,College degree,5
127000.0,Management,finance,USA,White,45-54,Woman,PhD,8
24960.0,Management,entertainment,USA,White,18-24,Man,High School,5
72000.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Man,High School,11
81000.0,Management,tech,USA,White,25-34,Man,Some college,11
78500.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,2
210000.0,Management,tech,USA,Mixed Race,35-44,Man,College degree,11
73000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,8
55000.0,Non-Managerial Employee,education,USA,Asian or Asian American,25-34,Man,PhD,8
54530.0,Non-Managerial Employee,entertainment,USA,Mixed Race,35-44,Other,College degree,5
154000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Man,Some college,2
132000.0,Non-Managerial Employee,finance,USA,Asian or Asian American,25-34,Man,College degree,5
159000.0,Non-Managerial Employee,manufacturing,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,Master's degree,5
270000.0,Non-Managerial Employee,manufacturing,USA,White,35-44,Woman,"Professional degree (MD, JD, etc.)",8
43680.0,Non-Managerial Employee,finance,USA,White,18-24,Woman,College degree,0
147000.0,Management,healthcare,USA,White,35-44,Woman,College degree,11
36486.2978336,Non-Managerial Employee,"education,science",Netherlands,White,25-34,Woman,Master's degree,0
66150.0,Non-Managerial Employee,business,USA,White,35-44,Woman,Master's degree,11
322000.0,Management,tech,USA,White,35-44,Woman,College degree,11
161200.0,Management,finance,USA,White,35-44,Man,Master's degree,11
131300.0,Management,tech,USA,White,35-44,Woman,Some college,8
120000.0,Non-Managerial Employee,manufacturing,USA,White,35-44,Woman,Master's degree,11
363500.0,Non-Managerial Employee,tech,USA,White,35-44,Woman,College degree,11
50000.0,Non-Managerial Employee,agriculture,USA,White,18-24,Woman,College degree,2
69000.0,Non-Managerial Employee,manufacturing,USA,White,18-24,Man,Master's degree,0
50608.022110000005,Non-Managerial Employee,tech,Sweden,White,25-34,Woman,PhD,5
120000.0,Director,nonprofit,USA,White,35-44,Woman,Master's degree,11
82000.0,Director,education,USA,White,35-44,Woman,College degree,11
113000.0,Non-Managerial Employee,tech,USA,White,45-54,Man,Some college,21
19000.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,Some college,8
110000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,Master's degree,11
70000.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,College degree,8
108000.0,Non-Managerial Employee,tech,USA,White,25-34,Man,College degree,8
65200.0,Non-Managerial Employee,property,USA,White,25-34,Man,College degree,8
65200.0,Non-Managerial Employee,property,USA,White,25-34,Man,College degree,8
82500.0,Non-Managerial Employee,education,USA,White,25-34,Woman,PhD,2
89000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,11
41416.6449645,Non-Managerial Employee,property,Canada,Asian or Asian American,25-34,Woman,College degree,2
75000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,2
60000.0,Non-Managerial Employee,business,USA,Asian or Asian American,25-34,Woman,Master's degree,5
60000.0,Management,finance,USA,White,25-34,Woman,College degree,5
52191.6288,Non-Managerial Employee,tech,France,Mixed Race,25-34,Man,High School,5
47000.0,Non-Managerial Employee,education,USA,White,25-34,Woman,Master's degree,5
59000.0,Non-Managerial Employee,business,USA,White,45-54,Woman,College degree,21
90000.0,Non-Managerial Employee,healthcare,USA,White,55-64,Woman,College degree,21
70720.0,Non-Managerial Employee,healthcare,USA,Black or African American,25-34,Woman,Master's degree,0
11500.0,Non-Managerial Employee,education,USA,White,35-44,Woman,"Professional degree (MD, JD, etc.)",21
63000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,PhD,8
89000.0,Non-Managerial Employee,nonprofit,USA,White,35-44,Woman,PhD,11
46800.0,Non-Managerial Employee,business,USA,Mixed Race,25-34,Other,Some college,2
44000.0,Non-Managerial Employee,education,USA,White,45-54,Woman,PhD,11
53000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,PhD,11
80000.0,Non-Managerial Employee,education,USA,White,45-54,Woman,PhD,11
71584.32463,Management,business,Canada,White,25-34,Man,Master's degree,5
70000.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Other,College degree,5
36500.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,Some college,8
85000.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",35-44,Woman,College degree,8
145320.318,Non-Managerial Employee,tech,UK,White,35-44,Man,Master's degree,21
225000.0,Management,business,USA,White,35-44,Woman,Master's degree,11
129000.0,Director,healthcare,USA,Mixed Race,25-34,Woman,PhD,5
57000.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,2
69333.0,Non-Managerial Employee,property,USA,White,25-34,Woman,Some college,8
70000.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,College degree,8
43600.0,Non-Managerial Employee,service,USA,White,25-34,Woman,College degree,5
67651.11998,Management,tech,Canada,White,25-34,Woman,Master's degree,0
75000.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",25-34,Man,College degree,2
45760.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Man,College degree,5
80000.0,Non-Managerial Employee,education,USA,White,55-64,Man,Master's degree,31
58000.0,Non-Managerial Employee,business,USA,White,25-34,Man,College degree,2
65457.00112,Management,business,Austria,White,25-34,Woman,College degree,8
120000.0,Management,business,USA,White,25-34,Woman,College degree,5
61200.0,Non-Managerial Employee,business,USA,White,45-54,Woman,College degree,21
200000.0,Executive,nonprofit,USA,White,55-64,Man,College degree,11
43500.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,0
81000.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Woman,College degree,5
141000.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Woman,College degree,5
250000.0,Non-Managerial Employee,tech,USA,Mixed Race,35-44,Man,Master's degree,11
105000.0,Non-Managerial Employee,service,USA,White,25-34,Woman,College degree,5
64260.0,Executive,nonprofit,USA,Mixed Race,25-34,Woman,College degree,5
62000.0,Director,nonprofit,USA,Mixed Race,55-64,Woman,College degree,21
78000.0,Non-Managerial Employee,healthcare,USA,White,35-44,Woman,Master's degree,11
78000.0,Management,nonprofit,USA,White,35-44,Woman,Master's degree,11
100000.0,Management,nonprofit,USA,White,25-34,Woman,College degree,8
172000.0,Non-Managerial Employee,nonprofit,USA,White,35-44,Woman,College degree,11
75000.0,Management,education,USA,White,35-44,Woman,Master's degree,11
47000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Master's degree,2
67000.0,Management,nonprofit,USA,White,25-34,Woman,College degree,5
85000.0,Non-Managerial Employee,healthcare,USA,Asian or Asian American,35-44,Woman,PhD,5
10700.0,Non-Managerial Employee,tech,USA,White,35-44,Man,College degree,8
23921.1632,Non-Managerial Employee,manufacturing,Slovenia,White,35-44,Man,College degree,2
122867.7928,Non-Managerial Employee,tech,Netherlands,Mixed Race,25-34,Man,Master's degree,8
132250.0,Management,"government,business",USA,Mixed Race,45-54,Man,Master's degree,11
30000.0,Management,service,Thailand,Mixed Race,25-34,Man,Master's degree,5
103000.0,Non-Managerial Employee,education,USA,White,25-34,Woman,College degree,5
31800.0,Non-Managerial Employee,education,USA,Black or African American,18-24,Woman,College degree,5
72200.0,Management,healthcare,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,Some college,8
76000.0,Non-Managerial Employee,finance,USA,White,18-24,Man,College degree,2
66077.83812,Non-Managerial Employee,finance,Canada,Mixed Race,25-34,Woman,College degree,5
61.0,Non-Managerial Employee,"tech,business",USA,White,18-24,Man,College degree,5
18720.0,Non-Managerial Employee,education,USA,White,18-24,Man,Some college,0
15080.0,Non-Managerial Employee,service,USA,White,18-24,Man,Some college,2
120960.0,Management,business,USA,Black or African American,25-34,Woman,College degree,11
27183.14,Director,education,Spain,White,25-34,Man,High School,8
45675.0,Non-Managerial Employee,entertainment,USA,White,25-34,Woman,Master's degree,5
25761.329100000003,Non-Managerial Employee,manufacturing,UK,White,25-34,Man,Some college,5
65000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,PhD,11
137500.0,Non-Managerial Employee,science,USA,White,25-34,Woman,PhD,8
71000.0,Non-Managerial Employee,manufacturing,USA,Mixed Race,25-34,Man,College degree,2
215000.0,Director,healthcare,USA,White,35-44,Man,Master's degree,11
70000.0,Non-Managerial Employee,healthcare,USA,White,35-44,Woman,College degree,5
240000.0,Director,manufacturing,USA,White,25-34,Man,Master's degree,5
61000.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,Master's degree,5
269000.0,Non-Managerial Employee,tech,USA,White,45-54,Man,Some college,21
74139.988,Non-Managerial Employee,business,New Zealand,Asian or Asian American,18-24,Other,College degree,2
98000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,2
84000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,18-24,Woman,College degree,2
67160.0,Management,property,USA,Mixed Race,35-44,Woman,College degree,8
39000.0,Management,tech,USA,White,25-34,Woman,Master's degree,8
140000.0,Non-Managerial Employee,manufacturing,USA,"Hispanic, Latino, or Spanish origin",25-34,Man,Master's degree,5
